parent_directory|object_type|name|size_in_bytes
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|specifiers.py|30110
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|tags.py|15699
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|utils.py|4200
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|version.py|14665
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|_manylinux.py|11488
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|_musllinux.py|4378
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|_structures.py|1431
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|__about__.py|661
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|File|__init__.py|497
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging|Directory|__pycache__|78990
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|markers.cpython-310.pyc|9279
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|requirements.cpython-310.pyc|3967
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|specifiers.cpython-310.pyc|21513
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|tags.cpython-310.pyc|12176
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|utils.cpython-310.pyc|3561
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|version.cpython-310.pyc|12911
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|_manylinux.cpython-310.pyc|7286
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|_musllinux.cpython-310.pyc|4598
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|_structures.cpython-310.pyc|2691
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|__about__.cpython-310.pyc|576
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\packaging\__pycache__|File|__init__.cpython-310.pyc|432
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|actions.py|6426
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|common.py|12936
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|core.py|213310
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|exceptions.py|9023
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|helpers.py|39129
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|results.py|25341
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|testing.py|13402
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|unicode.py|10787
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|util.py|6805
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|File|__init__.py|9159
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|Directory|diagram|40211
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing|Directory|__pycache__|300627
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram|File|__init__.py|23668
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram|Directory|__pycache__|16543
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram\__pycache__|File|__init__.cpython-310.pyc|16543
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|actions.cpython-310.pyc|7165
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|common.cpython-310.pyc|10091
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|core.cpython-310.pyc|176408
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|exceptions.cpython-310.pyc|9049
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|helpers.cpython-310.pyc|35326
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|results.cpython-310.pyc|24767
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|testing.cpython-310.pyc|12083
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|unicode.cpython-310.pyc|10044
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|util.cpython-310.pyc|8591
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\pyparsing\__pycache__|File|__init__.cpython-310.pyc|7103
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli|File|_parser.py|22633
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli|File|_re.py|2943
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli|File|_types.py|254
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli|File|__init__.py|396
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli|Directory|__pycache__|20594
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli\__pycache__|File|_parser.cpython-310.pyc|17055
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli\__pycache__|File|_re.cpython-310.pyc|2887
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli\__pycache__|File|_types.cpython-310.pyc|311
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\tomli\__pycache__|File|__init__.cpython-310.pyc|341
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\__pycache__|File|ordered_set.cpython-310.pyc|16305
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\__pycache__|File|typing_extensions.cpython-310.pyc|66563
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\__pycache__|File|zipp.cpython-310.pyc|10212
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\_vendor\__pycache__|File|__init__.cpython-310.pyc|169
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|archive_util.cpython-310.pyc|6163
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|build_meta.cpython-310.pyc|18071
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|depends.cpython-310.pyc|5279
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|dep_util.cpython-310.pyc|840
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|discovery.cpython-310.pyc|20570
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|dist.cpython-310.pyc|38359
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|errors.cpython-310.pyc|2467
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|extension.cpython-310.pyc|5880
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|glob.cpython-310.pyc|3718
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|installer.cpython-310.pyc|2964
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|launch.cpython-310.pyc|890
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|logging.cpython-310.pyc|1227
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|monkey.cpython-310.pyc|4423
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|msvc.cpython-310.pyc|40606
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|namespaces.cpython-310.pyc|3601
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|package_index.cpython-310.pyc|32668
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|py34compat.cpython-310.pyc|465
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|sandbox.cpython-310.pyc|15741
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|unicode_utils.cpython-310.pyc|1095
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|version.cpython-310.pyc|307
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|wheel.cpython-310.pyc|7575
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|windows_support.cpython-310.pyc|1013
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_deprecation_warning.cpython-310.pyc|533
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_entry_points.cpython-310.pyc|2996
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_imp.cpython-310.pyc|2059
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_importlib.cpython-310.pyc|1329
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_itertools.cpython-310.pyc|897
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_path.cpython-310.pyc|1072
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|_reqs.cpython-310.pyc|812
C:\Users\1\new_project\venv\Lib\site-packages\setuptools\__pycache__|File|__init__.cpython-310.pyc|9483
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|entry_points.txt|2740
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|INSTALLER|4
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|LICENSE|1050
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|METADATA|6301
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|RECORD|37694
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|REQUESTED|0
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|top_level.txt|41
C:\Users\1\new_project\venv\Lib\site-packages\setuptools-65.5.0.dist-info|File|WHEEL|92
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|connection.py|33622
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|connectionpool.py|42961
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|exceptions.py|9385
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|fields.py|11026
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|filepost.py|2395
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|poolmanager.py|22648
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|py.typed|93
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|response.py|40092
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|_base_connection.py|5651
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|_collections.py|15561
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|_request_methods.py|7756
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|_version.py|98
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|File|__init__.py|5283
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|Directory|contrib|157207
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|Directory|util|181446
C:\Users\1\new_project\venv\Lib\site-packages\urllib3|Directory|__pycache__|156971
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|File|pyopenssl.py|19437
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|File|securetransport.py|34121
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|File|socks.py|7715
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|Directory|_securetransport|50025
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib|Directory|__pycache__|45909
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport|File|bindings.py|14452
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport|File|low_level.py|16220
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport|File|__init__.py|0
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport|Directory|__pycache__|19353
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport\__pycache__|File|bindings.cpython-310.pyc|7734
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport\__pycache__|File|low_level.cpython-310.pyc|11436
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\_securetransport\__pycache__|File|__init__.cpython-310.pyc|183
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\__pycache__|File|pyopenssl.cpython-310.pyc|17382
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\__pycache__|File|securetransport.cpython-310.pyc|22158
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\__pycache__|File|socks.cpython-310.pyc|6203
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\contrib\__pycache__|File|__init__.cpython-310.pyc|166
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|connection.py|4462
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|proxy.py|1148
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|request.py|8111
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|response.py|3374
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|retry.py|18374
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|ssltransport.py|9045
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|ssl_.py|18860
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|ssl_match_hostname.py|5812
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|timeout.py|10529
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|url.py|15213
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|util.py|1146
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|wait.py|4423
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|File|__init__.py|1051
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util|Directory|__pycache__|79898
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|connection.cpython-310.pyc|3469
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|proxy.cpython-310.pyc|1076
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|request.cpython-310.pyc|6224
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|response.cpython-310.pyc|2332
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|retry.cpython-310.pyc|15657
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|ssltransport.cpython-310.pyc|9611
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|ssl_.cpython-310.pyc|12234
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|ssl_match_hostname.cpython-310.pyc|3701
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|timeout.cpython-310.pyc|9788
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|url.cpython-310.pyc|11235
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|util.cpython-310.pyc|1206
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|wait.cpython-310.pyc|2385
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\util\__pycache__|File|__init__.cpython-310.pyc|980
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|connection.cpython-310.pyc|21681
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|connectionpool.cpython-310.pyc|29070
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|exceptions.cpython-310.pyc|13167
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|fields.cpython-310.pyc|9775
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|filepost.cpython-310.pyc|2333
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|poolmanager.cpython-310.pyc|18069
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|response.cpython-310.pyc|30809
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|_base_connection.cpython-310.pyc|5698
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|_collections.cpython-310.pyc|15065
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|_request_methods.cpython-310.pyc|6899
C:\Users\1\new_project\venv\Lib\site-packages\urllib3\__pycache__|File|_version.cpython-310.pyc|230
